publish_date,media_name,title,url,date,year,month,year_month,week,title_clean
2025-12-31,theguardian.com,‘People are wrestling with the burden’: Japan pivots to focus on nuclear power ‘maximisation’ alongside renewables,https://www.theguardian.com/environment/2025/dec/31/japan-pivots-nuclear-power-maximisation-renewables,2025-12-31,2025,12,2025-12,2025-12-29/2026-01-04,‘People are wrestling with the burden’: Japan pivots to focus on nuclear power ‘maximisation’ alongside renewables
2025-12-30,newsday.com,'Trump's EPA' in 2025: A fossil fuel-friendly approach to deregulation,https://www.newsday.com/news/nation/epa-trump-zeldin-fossil-fuels-transformation-m90272,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,'Trump's EPA' in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,newsday.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://www.newsday.com/news/nation/new-laws-states-2026-v93225,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-30,fortune.com,"Georgia's 'America First' license plates, Washington's $17 minimum wage and Hawaii's climate change tourist tax: new laws are on the books",https://fortune.com/2025/12/30/new-laws-america-first-license-plate-georgia-hawaii-tourism-tax-climate/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"Georgia's 'America First' license plates, Washington's $17 minimum wage and Hawaii's climate change tourist tax: new laws are on the books"
2025-12-29,postandcourier.com,Fast shipping is increasing emissions. Here's why delivery has become more polluting.,https://www.postandcourier.com/ap/business/fast-shipping-is-increasing-emissions-heres-why-delivery-has-become-more-polluting/article_1272c939-35d8-4bed-9ccb-34be28b68e6e.html,2025-12-29,2025,12,2025-12,2025-12-29/2026-01-04,Fast shipping is increasing emissions. Here's why delivery has become more polluting.
2025-12-30,latimes.com,'Trump’s EPA' in 2025: A fossil fuel-friendly approach to deregulation,https://www.latimes.com/environment/story/2025-12-30/trumps-epa-in-2025-fossil-fuel-friendly-approach-to-deregulation,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,'Trump’s EPA' in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,abcnews.go.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://abcnews.go.com/Health/wireStory/new-2026-laws-kind-tackle-climate-change-drunken-128775859,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-30,sandiegouniontribune.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.sandiegouniontribune.com/2025/12/30/trump-epa-review/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,benzinga.com,Zero-Carbon Nuclear Power Emerging as a Critical Pillar of the Clean Electricity Market Delivering a Scalable Growth Gateway,https://www.benzinga.com/pressreleases/25/12/n49635975/zero-carbon-nuclear-power-emerging-as-a-critical-pillar-of-the-clean-electricity-market-delivering?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,Zero-Carbon Nuclear Power Emerging as a Critical Pillar of the Clean Electricity Market Delivering a Scalable Growth Gateway
2025-12-30,denverpost.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.denverpost.com/2025/12/30/trump-epa-review/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,orlandosentinel.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.orlandosentinel.com/2025/12/30/trump-epa-review/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,sun-sentinel.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.sun-sentinel.com/2025/12/30/trump-epa-review/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,baltimoresun.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.baltimoresun.com/2025/12/30/trump-epa-review/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,courant.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.courant.com/2025/12/30/trump-epa-review/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,pilotonline.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.pilotonline.com/2025/12/30/trump-epa-review/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,pilotonline.com,"Changes are coming to the Chesapeake Bay, thanks to climate change",https://www.pilotonline.com/2025/12/30/climate-change-chesapeake-bay-changes/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"Changes are coming to the Chesapeake Bay, thanks to climate change"
2025-12-30,twincities.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.twincities.com/2025/12/30/trump-epa-review/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,seattletimes.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.seattletimes.com/seattle-news/health/trumps-epa-in-2025-a-fossil-fuel-friendly-approach-to-deregulation/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,ocregister.com,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation,https://www.ocregister.com/2025/12/30/trump-epa-review/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,‘Trump’s EPA’ in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,sandiegouniontribune.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://www.sandiegouniontribune.com/2025/12/30/new-us-state-laws-2026/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-30,inquirer.com,'Trump’s EPA' in 2025: A fossil fuel-friendly approach to deregulation,https://www.inquirer.com/wires/ap/trumps-epa-2025-fossil-fuel-friendly-approach-deregulation-20251230.html,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,'Trump’s EPA' in 2025: A fossil fuel-friendly approach to deregulation
2025-12-30,twincities.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://www.twincities.com/2025/12/30/new-us-state-laws-2026/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-30,baltimoresun.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://www.baltimoresun.com/2025/12/30/new-us-state-laws-2026/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-30,orlandosentinel.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://www.orlandosentinel.com/2025/12/30/new-us-state-laws-2026/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-30,courant.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://www.courant.com/2025/12/30/new-us-state-laws-2026/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-30,ocregister.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://www.ocregister.com/2025/12/30/new-us-state-laws-2026/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-30,sun-sentinel.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://www.sun-sentinel.com/2025/12/30/new-us-state-laws-2026/,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-30,inquirer.com,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving",https://www.inquirer.com/wires/ap/new-2026-laws-are-among-first-their-kind-tackle-climate-change-drunken-driving-20251230.html,2025-12-30,2025,12,2025-12,2025-12-29/2026-01-04,"New 2026 laws are among the first of their kind to tackle climate change, drunken driving"
2025-12-29,cbsnews.com,Second pilot dies after 2 helicopters collided mid-air in South Jersey,https://www.cbsnews.com/newyork/video/second-pilot-dies-after-2-helicopters-collided-mid-air-in-south-jersey/,2025-12-29,2025,12,2025-12,2025-12-29/2026-01-04,Second pilot dies after 2 helicopters collided mid-air in South Jersey
2025-12-29,postandcourier.com,Federal judge upholds Hawaii's new climate change tax on cruise passengers,https://www.postandcourier.com/ap/business/federal-judge-upholds-hawaiis-new-climate-change-tax-on-cruise-passengers/article_a949ad33-e0e4-491f-8f50-d574b7545668.html,2025-12-29,2025,12,2025-12,2025-12-29/2026-01-04,Federal judge upholds Hawaii's new climate change tax on cruise passengers
2025-12-29,cbsnews.com,2nd pilot dies in New Jersey helicopter crash,https://www.cbsnews.com/newyork/video/2nd-pilot-dies-in-new-jersey-helicopter-crash/,2025-12-29,2025,12,2025-12,2025-12-29/2026-01-04,2nd pilot dies in New Jersey helicopter crash
2025-12-29,abcnews.go.com,"South Korea’s climate pledge to cut coal, lower emissions clash with US push for LNG purchases",https://abcnews.go.com/Business/wireStory/south-koreas-climate-pledge-cut-coal-lower-emissions-128744079,2025-12-29,2025,12,2025-12,2025-12-29/2026-01-04,"South Korea’s climate pledge to cut coal, lower emissions clash with US push for LNG purchases"
2025-12-29,newsday.com,"South Korea's climate pledge to cut coal, lower emissions clash with US push for LNG purchases",https://www.newsday.com/business/korea-trump-energy-coal-gas-climate-v47308,2025-12-29,2025,12,2025-12,2025-12-29/2026-01-04,"South Korea's climate pledge to cut coal, lower emissions clash with US push for LNG purchases"
2025-12-29,ajc.com,Georgia Power doubles down on gas amid soaring emissions,https://www.ajc.com/business/2025/12/georgia-power-doubles-down-on-gas-amid-soaring-emissions/,2025-12-29,2025,12,2025-12,2025-12-29/2026-01-04,Georgia Power doubles down on gas amid soaring emissions
2025-12-29,mercurynews.com,Bay Area leaders hold onto renewable energy dreams,https://www.mercurynews.com/2025/12/29/bay-area-leaders-hold-onto-renewable-energy-dreams/,2025-12-29,2025,12,2025-12,2025-12-29/2026-01-04,Bay Area leaders hold onto renewable energy dreams
2025-12-28,cbsnews.com,"Helicopters collide and crash in Hammonton, N.J., killing 1 person",https://www.cbsnews.com/newyork/video/helicopters-collide-and-crash-in-hammonton-n-j-killing-1-person/,2025-12-28,2025,12,2025-12,2025-12-22/2025-12-28,"Helicopters collide and crash in Hammonton, N.J., killing 1 person"
2025-12-28,seattletimes.com,"South Korea’s climate pledge to cut coal, lower emissions clash with US push for LNG purchases",https://www.seattletimes.com/business/south-koreas-climate-pledge-to-cut-coal-lower-emissions-clash-with-us-push-for-lng-purchases/?utm_source=RSS&utm_medium=Referral&utm_campaign=RSS_all,2025-12-28,2025,12,2025-12,2025-12-22/2025-12-28,"South Korea’s climate pledge to cut coal, lower emissions clash with US push for LNG purchases"
2025-12-29,inquirer.com,"South Korea’s climate pledge to cut coal, lower emissions clash with US push for LNG purchases",https://www.inquirer.com/wires/ap/south-koreas-climate-pledge-cut-coal-lower-emissions-clash-with-us-push-lng-purchases-20251229.html,2025-12-29,2025,12,2025-12,2025-12-29/2026-01-04,"South Korea’s climate pledge to cut coal, lower emissions clash with US push for LNG purchases"
2025-12-28,cbsnews.com,"1 dead, 1 critically injured after 2 helicopters collide in Hammonton, N.J.",https://www.cbsnews.com/newyork/video/1-dead-1-critically-injured-after-2-helicopters-collide-in-hammonton-n-j/,2025-12-28,2025,12,2025-12,2025-12-22/2025-12-28,"1 dead, 1 critically injured after 2 helicopters collide in Hammonton, N.J."
2025-12-27,benzinga.com,"Best Compression Socks: New Consumer Analysis Examines CopperZen as Nurses, Office Workers, and Travelers Evaluate Graduated Compression Options",https://www.benzinga.com/pressreleases/25/12/g49601220/best-compression-socks-new-consumer-analysis-examines-copperzen-as-nurses-office-workers-and-trave?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel,2025-12-27,2025,12,2025-12,2025-12-22/2025-12-28,"Best Compression Socks: New Consumer Analysis Examines CopperZen as Nurses, Office Workers, and Travelers Evaluate Graduated Compression Options"
2025-12-27,latimes.com,"Letters to the Editor: In halting offshore wind projects, we hinder our own clean energy potential",https://www.latimes.com/opinion/letters-to-the-editor/story/2025-12-27/offshore-wind-projects-halted,2025-12-27,2025,12,2025-12,2025-12-22/2025-12-28,"Letters to the Editor: In halting offshore wind projects, we hinder our own clean energy potential"
2025-12-27,wired.com,The Environmental and Human Rights Costs of China’s Clean Energy Investments Abroad,https://www.wired.com/story/chinas-clean-energy-investments-abroad-are-a-boon-for-climate-but-human-rights-and-the-environment-are-a-different-story/,2025-12-27,2025,12,2025-12,2025-12-22/2025-12-28,The Environmental and Human Rights Costs of China’s Clean Energy Investments Abroad
